,Oppositionteam,Team,ballsFaced,city,date,fours,fullName,media,minutes,name,runs,sixes,strikeRate
3,Bangladesh,New,3,Mount Maunganui,2017-01-06,1,Corey Anderson,,2,CJ Anderson,4,0,133.33
4,Bangladesh,New,39,Mount Maunganui,2017-01-06,5,Tom Bruce,,65,TC Bruce,59,1,151.28
5,Bangladesh,New,2,Mount Maunganui,2017-01-06,0,Colin de Grandhomme,,1,C de Grandhomme,2,0,100.00
6,Bangladesh,New,5,Mount Maunganui,2017-01-06,0,James Neesham,,10,JDS Neesham,5,0,100.00
7,Bangladesh,New,4,Mount Maunganui,2017-01-06,0,Mitchell Santner,,3,MJ Santner,4,0,100.00
8,Bangladesh,New,0,Mount Maunganui,2017-01-06,0,Ben Wheeler,,1,BM Wheeler,0,0,-
0,New,Bangladesh,7,Mount Maunganui,2017-01-06,2,Tamim Iqbal,,17,Tamim Iqbal,13,0,185.71
1,New,Bangladesh,3,Mount Maunganui,2017-01-06,0,Imrul Kayes,,3,Imrul Kayes,0,0,0.00
2,New,Bangladesh,32,Mount Maunganui,2017-01-06,3,Sabbir Rahman,,56,Sabbir Rahman,48,3,150.00
3,New,Bangladesh,2,Mount Maunganui,2017-01-06,0,Shakib Al Hasan,,4,Shakib Al Hasan,1,0,50.00
4,New,Bangladesh,26,Mount Maunganui,2017-01-06,3,Soumya Sarkar,,30,Soumya Sarkar,39,2,150.00
5,New,Bangladesh,15,Mount Maunganui,2017-01-06,0,Mahmudullah,,24,Mahmudullah,19,1,126.66
6,New,Bangladesh,7,Mount Maunganui,2017-01-06,0,Mosaddek Hossain,,5,Mosaddek Hossain,1,0,14.28
7,New,Bangladesh,9,Mount Maunganui,2017-01-06,0,Nurul Hasan,,16,Nurul Hasan,10,0,111.11
8,New,Bangladesh,2,Mount Maunganui,2017-01-06,0,Mashrafe Mortaza,,2,Mashrafe Mortaza,1,0,50.00
9,New,Bangladesh,2,Mount Maunganui,2017-01-06,0,Rubel Hossain,,5,Rubel Hossain,1,0,50.00
10,New,Bangladesh,4,Mount Maunganui,2017-01-06,0,Mustafizur Rahman,,3,Mustafizur Rahman,0,0,0.00
0,Bangladesh,New,57,Mount Maunganui,2017-01-08,6,Kane Williamson,,88,KS Williamson,60,1,105.26
1,Bangladesh,New,12,Mount Maunganui,2017-01-08,3,James Neesham,,19,JDS Neesham,15,0,125.00
2,Bangladesh,New,3,Mount Maunganui,2017-01-08,0,Colin Munro,,3,C Munro,0,0,0.00
3,Bangladesh,New,4,Mount Maunganui,2017-01-08,1,Tom Bruce,,6,TC Bruce,5,0,125.00
4,Bangladesh,New,41,Mount Maunganui,2017-01-08,2,Corey Anderson,,68,CJ Anderson,94,10,229.26
5,Bangladesh,New,3,Mount Maunganui,2017-01-08,0,Colin de Grandhomme,,10,C de Grandhomme,4,0,133.33
0,New,Bangladesh,15,Mount Maunganui,2017-01-08,3,Tamim Iqbal,,18,Tamim Iqbal,24,1,160.00
1,New,Bangladesh,28,Mount Maunganui,2017-01-08,6,Soumya Sarkar,,35,Soumya Sarkar,42,0,150.00
2,New,Bangladesh,16,Mount Maunganui,2017-01-08,2,Sabbir Rahman,,27,Sabbir Rahman,18,0,112.50
3,New,Bangladesh,34,Mount Maunganui,2017-01-08,4,Shakib Al Hasan,,43,Shakib Al Hasan,41,0,120.58
4,New,Bangladesh,14,Mount Maunganui,2017-01-08,3,Mahmudullah,,12,Mahmudullah,18,0,128.57
5,New,Bangladesh,7,Mount Maunganui,2017-01-08,2,Mosaddek Hossain,,13,Mosaddek Hossain,12,0,171.42
6,New,Bangladesh,5,Mount Maunganui,2017-01-08,1,Nurul Hasan,,8,Nurul Hasan,7,0,140.00
7,New,Bangladesh,1,Mount Maunganui,2017-01-08,0,Rubel Hossain,,2,Rubel Hossain,1,0,100.00
0,Afghanistan,Ireland,24,Abu Dhabi,2017-01-14,3,Paul Stirling,,-,PR Stirling,25,0,104.16
1,Afghanistan,Ireland,20,Abu Dhabi,2017-01-14,3,Stuart Poynter,,-,SW Poynter,18,0,90.00
2,Afghanistan,Ireland,17,Abu Dhabi,2017-01-14,1,William Porterfield,,-,WTS Porterfield,17,0,100.00
3,Afghanistan,Ireland,9,Abu Dhabi,2017-01-14,2,Kevin O'Brien,,-,KJ O'Brien,12,0,133.33
4,Afghanistan,Ireland,19,Abu Dhabi,2017-01-14,2,Gary Wilson,,-,GC Wilson,23,0,121.05
5,Afghanistan,Ireland,9,Abu Dhabi,2017-01-14,0,Greg Thompson,,-,GJ Thompson,3,0,33.33
6,Afghanistan,Ireland,12,Abu Dhabi,2017-01-14,1,Andy McBrine,,-,AR McBrine,7,0,58.33
7,Afghanistan,Ireland,10,Abu Dhabi,2017-01-14,1,George Dockrell,,-,GH Dockrell,13,0,130.00
0,Ireland,Afghanistan,27,Abu Dhabi,2017-01-14,5,Mohammad Shahzad,,-,Mohammad Shahzad,29,0,107.40
1,Ireland,Afghanistan,27,Abu Dhabi,2017-01-14,2,Najeeb Tarakai,,-,Najeeb Tarakai,31,1,114.81
2,Ireland,Afghanistan,8,Abu Dhabi,2017-01-14,0,Asghar Afghan,,-,Asghar Afghan,6,0,75.00
3,Ireland,Afghanistan,15,Abu Dhabi,2017-01-14,2,Samiullah Shinwari,,-,Samiullah Shinwari,13,0,86.66
4,Ireland,Afghanistan,17,Abu Dhabi,2017-01-14,1,Mohammad Nabi,,-,Mohammad Nabi,26,2,152.94
5,Ireland,Afghanistan,7,Abu Dhabi,2017-01-14,0,Gulbadin Naib,,-,Gulbadin Naib,2,0,28.57
6,Ireland,Afghanistan,11,Abu Dhabi,2017-01-14,1,Najibullah Zadran,,-,Najibullah Zadran,11,1,100.00
0,Hong,Scotland,26,Abu Dhabi,2017-01-14,3,George Munsey,,-,HG Munsey,22,0,84.61
1,Hong,Scotland,20,Abu Dhabi,2017-01-14,2,Kyle Coetzer,,-,KJ Coetzer,31,1,155.00
2,Hong,Scotland,34,Abu Dhabi,2017-01-14,4,Calum MacLeod,,-,CS MacLeod,60,3,176.47
3,Hong,Scotland,39,Abu Dhabi,2017-01-14,2,Richie Berrington,,-,RD Berrington,60,2,153.84
4,Hong,Scotland,1,Abu Dhabi,2017-01-14,0,Craig Wallace,,-,CD Wallace,0,0,0.00
0,Scotland,Hong,22,Abu Dhabi,2017-01-14,2,Nizakat Khan,,-,Nizakat Khan,22,1,100.00
1,Scotland,Hong,0,Abu Dhabi,2017-01-14,0,Aizaz Khan,,-,Aizaz Khan,0,0,-
2,Scotland,Hong,10,Abu Dhabi,2017-01-14,2,Babar Hayat,,-,Babar Hayat,10,0,100.00
3,Scotland,Hong,25,Abu Dhabi,2017-01-14,2,Anshy Rath,,-,Anshuman Rath,29,0,116.00
4,Scotland,Hong,9,Abu Dhabi,2017-01-14,0,Waqas Khan,,-,Waqas Khan,3,0,33.33
5,Scotland,Hong,25,Abu Dhabi,2017-01-14,3,Shahid Wasif,,-,Shahid Wasif,40,1,160.00
6,Scotland,Hong,22,Abu Dhabi,2017-01-14,3,Ehsan Khan,,-,Ehsan Khan,42,3,190.90
7,Scotland,Hong,9,Abu Dhabi,2017-01-14,0,Waqas Barkat,,-,Waqas Barkat,10,0,111.11
0,Netherlands,Oman,9,Abu Dhabi,2017-01-15,2,Arun Poulose,,-,A Poulose,9,0,100.00
1,Netherlands,Oman,31,Abu Dhabi,2017-01-15,5,Zeeshan Maqsood,,-,Zeeshan Maqsood,34,0,109.67
2,Netherlands,Oman,3,Abu Dhabi,2017-01-15,1,Aqib Ilyas,,-,Aqib Ilyas,4,0,133.33
3,Netherlands,Oman,26,Abu Dhabi,2017-01-15,1,Khawar Ali,,-,Khawar Ali,17,0,65.38
4,Netherlands,Oman,13,Abu Dhabi,2017-01-15,0,Ajay Lalcheta,,-,AV Lalcheta,13,1,100.00
5,Netherlands,Oman,18,Abu Dhabi,2017-01-15,1,Khurram Nawaz,,-,Khurram Nawaz,26,1,144.44
6,Netherlands,Oman,2,Abu Dhabi,2017-01-15,0,Sultan Ahmed,,-,Sultan Ahmed,1,0,50.00
7,Netherlands,Oman,19,Abu Dhabi,2017-01-15,1,Naseem Khushi,,-,Naseem Khushi,25,1,131.57
0,Oman,Netherlands,3,Abu Dhabi,2017-01-15,1,Stephan Myburgh,,-,SJ Myburgh,4,0,133.33
1,Oman,Netherlands,38,Abu Dhabi,2017-01-15,3,Michael Rippon,,-,MJG Rippon,40,0,105.26
2,Oman,Netherlands,1,Abu Dhabi,2017-01-15,0,Ben Cooper,,-,BN Cooper,0,0,0.00
3,Oman,Netherlands,50,Abu Dhabi,2017-01-15,5,Wesley Barresi,,-,W Barresi,48,1,96.00
4,Oman,Netherlands,15,Abu Dhabi,2017-01-15,6,Roelof van der Merwe,,-,RE van der Merwe,35,0,233.33
5,Oman,Netherlands,6,Abu Dhabi,2017-01-15,0,Peter Borren,,-,PW Borren,5,0,83.33
6,Oman,Netherlands,4,Abu Dhabi,2017-01-15,0,Max O'Dowd,,-,MP O'Dowd,9,1,225.00
0,Oman,Hong,2,Abu Dhabi,2017-01-16,0,Nizakat Khan,,-,Nizakat Khan,1,0,50.00
1,Oman,Hong,14,Abu Dhabi,2017-01-16,4,Aizaz Khan,,-,Aizaz Khan,19,0,135.71
2,Oman,Hong,6,Abu Dhabi,2017-01-16,1,Babar Hayat,,-,Babar Hayat,5,0,83.33
3,Oman,Hong,8,Abu Dhabi,2017-01-16,1,Anshy Rath,,-,Anshuman Rath,8,0,100.00
4,Oman,Hong,13,Abu Dhabi,2017-01-16,0,Waqas Khan,,-,Waqas Khan,7,0,53.84
5,Oman,Hong,2,Abu Dhabi,2017-01-16,0,Shahid Wasif,,-,Shahid Wasif,3,0,150.00
6,Oman,Hong,18,Abu Dhabi,2017-01-16,1,Ehsan Khan,,-,Ehsan Khan,10,0,55.55
7,Oman,Hong,21,Abu Dhabi,2017-01-16,0,Christopher Carter,,-,C Carter,17,0,80.95
8,Oman,Hong,2,Abu Dhabi,2017-01-16,0,Ehsan Nawaz,,-,Ehsan Nawaz,0,0,0.00
9,Oman,Hong,16,Abu Dhabi,2017-01-16,0,Nadeem Ahmed,,-,Nadeem Ahmed,7,0,43.75
10,Oman,Hong,9,Abu Dhabi,2017-01-16,1,Tanveer Ahmed,,-,Tanveer Ahmed,7,0,77.77
0,Hong,Oman,18,Abu Dhabi,2017-01-16,3,Zeeshan Maqsood,,-,Zeeshan Maqsood,15,0,83.33
1,Hong,Oman,2,Abu Dhabi,2017-01-16,0,Arun Poulose,,-,A Poulose,0,0,0.00
2,Hong,Oman,30,Abu Dhabi,2017-01-16,10,Aqib Ilyas,,-,Aqib Ilyas,56,1,186.66
3,Hong,Oman,9,Abu Dhabi,2017-01-16,2,Khawar Ali,,-,Khawar Ali,13,0,144.44
4,Hong,Oman,7,Abu Dhabi,2017-01-16,1,Khurram Nawaz,,-,Khurram Nawaz,5,0,71.42
0,Afghanistan,United,19,Abu Dhabi,2017-01-16,4,Rohan Mustafa,,-,Rohan Mustafa,29,1,152.63
1,Afghanistan,United,5,Abu Dhabi,2017-01-16,3,Mohammad Shahzad,,-,Mohammad Shahzad,13,0,260.00
2,Afghanistan,United,52,Abu Dhabi,2017-01-16,7,Shaiman Anwar,,-,Shaiman Anwar,52,0,100.00
3,Afghanistan,United,21,Abu Dhabi,2017-01-16,2,Ghulam Shabber,,-,Ghulam Shabber,20,0,95.23
4,Afghanistan,United,4,Abu Dhabi,2017-01-16,0,Rameez Shahzad,,-,Rameez Shahzad,3,0,75.00
5,Afghanistan,United,10,Abu Dhabi,2017-01-16,0,Muhammad Usman,,-,Muhammad Usman,5,0,50.00
6,Afghanistan,United,7,Abu Dhabi,2017-01-16,1,Amjad Javed,,-,Amjad Javed,7,0,100.00
7,Afghanistan,United,2,Abu Dhabi,2017-01-16,0,Ahmed Raza,,-,Ahmed Raza,3,0,150.00
8,Afghanistan,United,1,Abu Dhabi,2017-01-16,0,Mohammad Naveed,,-,Mohammad Naveed,1,0,100.00
0,United,Afghanistan,12,Abu Dhabi,2017-01-16,3,Mohammad Shahzad,,-,Mohammad Shahzad,15,0,125.00
1,United,Afghanistan,2,Abu Dhabi,2017-01-16,0,Najeeb Tarakai,,-,Najeeb Tarakai,0,0,0.00
2,United,Afghanistan,24,Abu Dhabi,2017-01-16,3,Asghar Afghan,,-,Asghar Afghan,30,1,125.00
3,United,Afghanistan,44,Abu Dhabi,2017-01-16,2,Samiullah Shinwari,,-,Samiullah Shinwari,42,2,95.45
4,United,Afghanistan,8,Abu Dhabi,2017-01-16,1,Mohammad Nabi,,-,Mohammad Nabi,11,0,137.50
5,United,Afghanistan,18,Abu Dhabi,2017-01-16,1,Karim Janat,,-,Karim Janat,22,1,122.22
6,United,Afghanistan,5,Abu Dhabi,2017-01-16,0,Najibullah Zadran,,-,Najibullah Zadran,11,1,220.00
0,Netherlands,Scotland,4,Abu Dhabi,2017-01-17,1,George Munsey,,-,HG Munsey,4,0,100.00
1,Netherlands,Scotland,7,Abu Dhabi,2017-01-17,1,Kyle Coetzer,,-,KJ Coetzer,4,0,57.14
2,Netherlands,Scotland,13,Abu Dhabi,2017-01-17,0,Matthew Cross,,-,MH Cross,4,0,30.76
3,Netherlands,Scotland,18,Abu Dhabi,2017-01-17,2,Calum MacLeod,,-,CS MacLeod,20,0,111.11
4,Netherlands,Scotland,30,Abu Dhabi,2017-01-17,4,Richie Berrington,,-,RD Berrington,38,0,126.66
5,Netherlands,Scotland,21,Abu Dhabi,2017-01-17,2,Craig Wallace,,-,CD Wallace,21,0,100.00
6,Netherlands,Scotland,10,Abu Dhabi,2017-01-17,0,Con de Lange,,-,CD de Lange,22,2,220.00
7,Netherlands,Scotland,11,Abu Dhabi,2017-01-17,0,Safyaan Sharif,,-,SM Sharif,20,2,181.81
8,Netherlands,Scotland,7,Abu Dhabi,2017-01-17,1,Josh Davey,,-,JH Davey,9,0,128.57
0,Scotland,Netherlands,16,Abu Dhabi,2017-01-17,3,Ben Cooper,,-,BN Cooper,24,1,150.00
1,Scotland,Netherlands,40,Abu Dhabi,2017-01-17,5,Michael Rippon,,-,MJG Rippon,42,0,105.00
2,Scotland,Netherlands,2,Abu Dhabi,2017-01-17,0,Tobias Visee,,-,TP Visee,0,0,0.00
3,Scotland,Netherlands,11,Abu Dhabi,2017-01-17,0,Wesley Barresi,,-,W Barresi,6,0,54.54
4,Scotland,Netherlands,10,Abu Dhabi,2017-01-17,2,Peter Borren,,-,PW Borren,15,0,150.00
5,Scotland,Netherlands,7,Abu Dhabi,2017-01-17,0,Roelof van der Merwe,,-,RE van der Merwe,6,0,85.71
6,Scotland,Netherlands,11,Abu Dhabi,2017-01-17,0,Max O'Dowd,,-,MP O'Dowd,12,0,109.09
7,Scotland,Netherlands,10,Abu Dhabi,2017-01-17,2,Pieter Seelaar,,-,PM Seelaar,12,0,120.00
8,Scotland,Netherlands,8,Abu Dhabi,2017-01-17,0,Timm van der Gugten,,-,T van der Gugten,7,0,87.50
9,Scotland,Netherlands,3,Abu Dhabi,2017-01-17,0,Ahsan Malik,,-,Ahsan Malik,3,0,100.00
10,Scotland,Netherlands,0,Abu Dhabi,2017-01-17,0,Paul van Meekeren,,-,PA van Meekeren,0,0,-
0,Netherlands,Hong,33,Dubai,2017-01-18,7,Nizakat Khan,,-,Nizakat Khan,59,2,178.78
1,Netherlands,Hong,10,Dubai,2017-01-18,2,Aizaz Khan,,-,Aizaz Khan,14,0,140.00
2,Netherlands,Hong,25,Dubai,2017-01-18,0,Babar Hayat,,-,Babar Hayat,11,0,44.00
3,Netherlands,Hong,26,Dubai,2017-01-18,5,Anshy Rath,,-,Anshuman Rath,44,1,169.23
4,Netherlands,Hong,25,Dubai,2017-01-18,2,Waqas Khan,,-,Waqas Khan,33,2,132.00
5,Netherlands,Hong,2,Dubai,2017-01-18,0,Shahid Wasif,,-,Shahid Wasif,4,0,200.00
0,Hong,Netherlands,3,Dubai,2017-01-18,0,Peter Borren,,-,PW Borren,0,0,0.00
1,Hong,Netherlands,1,Dubai,2017-01-18,0,Michael Rippon,,-,MJG Rippon,0,0,0.00
2,Hong,Netherlands,19,Dubai,2017-01-18,3,Ben Cooper,,-,BN Cooper,22,1,115.78
3,Hong,Netherlands,17,Dubai,2017-01-18,0,Wesley Barresi,,-,W Barresi,12,0,70.58
4,Hong,Netherlands,8,Dubai,2017-01-18,1,Roelof van der Merwe,,-,RE van der Merwe,8,0,100.00
5,Hong,Netherlands,15,Dubai,2017-01-18,0,Max O'Dowd,,-,MP O'Dowd,13,0,86.66
6,Hong,Netherlands,2,Dubai,2017-01-18,0,Pieter Seelaar,,-,PM Seelaar,1,0,50.00
7,Hong,Netherlands,1,Dubai,2017-01-18,0,Tobias Visee,,-,TP Visee,0,0,0.00
8,Hong,Netherlands,7,Dubai,2017-01-18,0,Timm van der Gugten,,-,T van der Gugten,4,0,57.14
9,Hong,Netherlands,9,Dubai,2017-01-18,0,Ahsan Malik,,-,Ahsan Malik,11,1,122.22
10,Hong,Netherlands,11,Dubai,2017-01-18,0,Paul van Meekeren,,-,PA van Meekeren,18,2,163.63
0,United,Ireland,30,Dubai,2017-01-18,5,Paul Stirling,,-,PR Stirling,39,2,130.00
1,United,Ireland,7,Dubai,2017-01-18,0,Stuart Poynter,,-,SW Poynter,5,0,71.42
2,United,Ireland,9,Dubai,2017-01-18,0,William Porterfield,,-,WTS Porterfield,0,0,0.00
3,United,Ireland,27,Dubai,2017-01-18,1,Kevin O'Brien,,-,KJ O'Brien,40,3,148.14
4,United,Ireland,17,Dubai,2017-01-18,2,Gary Wilson,,-,GC Wilson,26,2,152.94
5,United,Ireland,14,Dubai,2017-01-18,1,Greg Thompson,,-,GJ Thompson,17,1,121.42
6,United,Ireland,13,Dubai,2017-01-18,2,Andy McBrine,,-,AR McBrine,14,0,107.69
7,United,Ireland,4,Dubai,2017-01-18,0,George Dockrell,,-,GH Dockrell,7,0,175.00
0,Ireland,United,1,Dubai,2017-01-18,0,Rohan Mustafa,,-,Rohan Mustafa,0,0,0.00
1,Ireland,United,7,Dubai,2017-01-18,2,Ghulam Shabber,,-,Ghulam Shabber,9,0,128.57
2,Ireland,United,5,Dubai,2017-01-18,1,Shaiman Anwar,,-,Shaiman Anwar,5,0,100.00
3,Ireland,United,6,Dubai,2017-01-18,1,Mohammad Shahzad,,-,Mohammad Shahzad,5,0,83.33
4,Ireland,United,1,Dubai,2017-01-18,0,Rameez Shahzad,,-,Rameez Shahzad,0,0,0.00
5,Ireland,United,21,Dubai,2017-01-18,3,Muhammad Usman,,-,Muhammad Usman,24,0,114.28
6,Ireland,United,46,Dubai,2017-01-18,0,Amjad Javed,,-,Amjad Javed,47,5,102.17
7,Ireland,United,22,Dubai,2017-01-18,0,Ahmed Raza,,-,Ahmed Raza,12,0,54.54
8,Ireland,United,11,Dubai,2017-01-18,4,Mohammad Naveed,,-,Mohammad Naveed,25,1,227.27
0,Scotland,Oman,22,Dubai,2017-01-19,3,Zeeshan Maqsood,,-,Zeeshan Maqsood,17,0,77.27
1,Scotland,Oman,3,Dubai,2017-01-19,0,Arun Poulose,,-,A Poulose,0,0,0.00
2,Scotland,Oman,21,Dubai,2017-01-19,2,Aqib Ilyas,,-,Aqib Ilyas,19,0,90.47
3,Scotland,Oman,16,Dubai,2017-01-19,1,Khawar Ali,,-,Khawar Ali,13,0,81.25
4,Scotland,Oman,25,Dubai,2017-01-19,2,Khurram Nawaz,,-,Khurram Nawaz,23,1,92.00
5,Scotland,Oman,14,Dubai,2017-01-19,2,Ajay Lalcheta,,-,AV Lalcheta,20,1,142.85
6,Scotland,Oman,1,Dubai,2017-01-19,0,Naseem Khushi,,-,Naseem Khushi,0,0,0.00
7,Scotland,Oman,13,Dubai,2017-01-19,2,Sultan Ahmed,,-,Sultan Ahmed,17,0,130.76
8,Scotland,Oman,4,Dubai,2017-01-19,0,Mohammad Nadeem,,-,Mohammad Nadeem,2,0,50.00
9,Scotland,Oman,1,Dubai,2017-01-19,0,Kaleemullah,,-,Kaleemullah,0,0,0.00
10,Scotland,Oman,2,Dubai,2017-01-19,1,Bilal Khan,,-,Bilal Khan,4,0,200.00
0,Oman,Scotland,19,Dubai,2017-01-19,1,George Munsey,,-,HG Munsey,15,0,78.94
1,Oman,Scotland,22,Dubai,2017-01-19,3,Kyle Coetzer,,-,KJ Coetzer,25,0,113.63
2,Oman,Scotland,40,Dubai,2017-01-19,3,Matthew Cross,,-,MH Cross,47,2,117.50
3,Oman,Scotland,30,Dubai,2017-01-19,2,Calum MacLeod,,-,CS MacLeod,35,1,116.66
4,Oman,Scotland,4,Dubai,2017-01-19,0,Craig Wallace,,-,CD Wallace,5,0,125.00
0,Afghanistan,Ireland,18,Dubai,2017-01-20,2,Paul Stirling,,-,PR Stirling,17,0,94.44
1,Afghanistan,Ireland,3,Dubai,2017-01-20,2,Stuart Poynter,,-,SW Poynter,8,0,266.66
2,Afghanistan,Ireland,8,Dubai,2017-01-20,0,William Porterfield,,-,WTS Porterfield,9,1,112.50
3,Afghanistan,Ireland,6,Dubai,2017-01-20,1,Kevin O'Brien,,-,KJ O'Brien,5,0,83.33
4,Afghanistan,Ireland,6,Dubai,2017-01-20,0,Gary Wilson,,-,GC Wilson,3,0,50.00
5,Afghanistan,Ireland,16,Dubai,2017-01-20,1,Greg Thompson,,-,GJ Thompson,10,0,62.50
6,Afghanistan,Ireland,2,Dubai,2017-01-20,0,Andy McBrine,,-,AR McBrine,0,0,0.00
7,Afghanistan,Ireland,14,Dubai,2017-01-20,0,George Dockrell,,-,GH Dockrell,8,0,57.14
8,Afghanistan,Ireland,1,Dubai,2017-01-20,0,Jacob Mulder,,-,J Mulder,0,0,0.00
9,Afghanistan,Ireland,4,Dubai,2017-01-20,0,Boyd Rankin,,-,WB Rankin,2,0,50.00
10,Afghanistan,Ireland,2,Dubai,2017-01-20,0,Craig Young,,-,CA Young,2,0,100.00
0,Ireland,Afghanistan,40,Dubai,2017-01-20,9,Mohammad Shahzad,,-,Mohammad Shahzad,52,1,130.00
1,Ireland,Afghanistan,8,Dubai,2017-01-20,3,Nawroz Mangal,,-,Nawroz Mangal,17,0,212.50
0,Afghanistan,Oman,36,Dubai,2017-01-20,2,Zeeshan Maqsood,,-,Zeeshan Maqsood,33,1,91.66
1,Afghanistan,Oman,9,Dubai,2017-01-20,1,Khawar Ali,,-,Khawar Ali,5,0,55.55
2,Afghanistan,Oman,15,Dubai,2017-01-20,1,Aqib Ilyas,,-,Aqib Ilyas,15,1,100.00
3,Afghanistan,Oman,10,Dubai,2017-01-20,0,Mehran Khan,,-,Mehran Khan,10,1,100.00
4,Afghanistan,Oman,19,Dubai,2017-01-20,0,Khurram Nawaz,,-,Khurram Nawaz,24,1,126.31
5,Afghanistan,Oman,10,Dubai,2017-01-20,1,Ajay Lalcheta,,-,AV Lalcheta,16,1,160.00
6,Afghanistan,Oman,17,Dubai,2017-01-20,1,Naseem Khushi,,-,Naseem Khushi,29,3,170.58
7,Afghanistan,Oman,4,Dubai,2017-01-20,1,Mohammad Nadeem,,-,Mohammad Nadeem,6,0,150.00
8,Afghanistan,Oman,0,Dubai,2017-01-20,0,Sultan Ahmed,,-,Sultan Ahmed,0,0,-
0,Oman,Afghanistan,60,Dubai,2017-01-20,8,Mohammad Shahzad,,-,Mohammad Shahzad,80,3,133.33
1,Oman,Afghanistan,30,Dubai,2017-01-20,4,Nawroz Mangal,,-,Nawroz Mangal,34,1,113.33
2,Oman,Afghanistan,18,Dubai,2017-01-20,2,Asghar Afghan,,-,Asghar Afghan,25,1,138.88
3,Oman,Afghanistan,4,Dubai,2017-01-20,1,Samiullah Shinwari,,-,Samiullah Shinwari,6,0,150.00
0,Scotland,Ireland,36,Dubai,2017-01-20,5,Paul Stirling,,-,PR Stirling,60,3,166.66
1,Scotland,Ireland,19,Dubai,2017-01-20,7,Stuart Poynter,,-,SW Poynter,39,1,205.26
2,Scotland,Ireland,2,Dubai,2017-01-20,0,William Porterfield,,-,WTS Porterfield,2,0,100.00
3,Scotland,Ireland,22,Dubai,2017-01-20,0,Kevin O'Brien,,-,KJ O'Brien,30,2,136.36
4,Scotland,Ireland,29,Dubai,2017-01-20,8,Gary Wilson,,-,GC Wilson,65,3,224.13
5,Scotland,Ireland,7,Dubai,2017-01-20,0,Andy McBrine,,-,AR McBrine,6,0,85.71
6,Scotland,Ireland,2,Dubai,2017-01-20,0,Greg Thompson,,-,GJ Thompson,0,0,0.00
7,Scotland,Ireland,3,Dubai,2017-01-20,0,George Dockrell,,-,GH Dockrell,3,0,100.00
0,Ireland,Scotland,31,Dubai,2017-01-20,3,Kyle Coetzer,,-,KJ Coetzer,40,2,129.03
1,Ireland,Scotland,16,Dubai,2017-01-20,3,Matthew Cross,,-,MH Cross,35,3,218.75
2,Ireland,Scotland,7,Dubai,2017-01-20,0,Calum MacLeod,,-,CS MacLeod,2,0,28.57
3,Ireland,Scotland,3,Dubai,2017-01-20,0,George Munsey,,-,HG Munsey,1,0,33.33
4,Ireland,Scotland,10,Dubai,2017-01-20,0,Richie Berrington,,-,RD Berrington,10,1,100.00
5,Ireland,Scotland,4,Dubai,2017-01-20,0,Safyaan Sharif,,-,SM Sharif,2,0,50.00
6,Ireland,Scotland,10,Dubai,2017-01-20,2,Con de Lange,,-,CD de Lange,12,0,120.00
7,Ireland,Scotland,4,Dubai,2017-01-20,0,Craig Wallace,,-,CD Wallace,1,0,25.00
8,Ireland,Scotland,2,Dubai,2017-01-20,0,Josh Davey,,-,JH Davey,1,0,50.00
9,Ireland,Scotland,4,Dubai,2017-01-20,1,Mark Watt,,-,MRJ Watt,6,0,150.00
10,Ireland,Scotland,0,Dubai,2017-01-20,0,Brad Wheal,,-,BTJ Wheal,0,0,-
0,Sri,South,8,Centurion,2017-01-20,1,JJ Smuts,,-,JT Smuts,13,1,162.50
1,Sri,South,6,Centurion,2017-01-20,2,Heino Kuhn,,-,HG Kuhn,10,0,166.66
2,Sri,South,10,Centurion,2017-01-20,2,Theunis de Bruyn,,-,TB de Bruyn,19,1,190.00
3,Sri,South,18,Centurion,2017-01-20,3,David Miller,,-,DA Miller,40,3,222.22
4,Sri,South,18,Centurion,2017-01-20,3,Farhaan Behardien,,-,F Behardien,31,1,172.22
5,Sri,South,1,Centurion,2017-01-20,0,Mangaliso Mosehle,,-,M Mosehle,6,1,600.00
6,Sri,South,0,Centurion,2017-01-20,0,Wayne Parnell,,-,WD Parnell,0,0,-
0,South,Sri,19,Centurion,2017-01-20,6,Niroshan Dickwella,,-,N Dickwella,43,2,226.31
1,South,Sri,16,Centurion,2017-01-20,2,Dhananjaya de Silva,,-,DM de Silva,27,2,168.75
2,South,Sri,8,Centurion,2017-01-20,0,Angelo Mathews,,-,AD Mathews,6,0,75.00
3,South,Sri,1,Centurion,2017-01-20,0,Thikshila de Silva,,-,ST de Silva,0,0,0.00
4,South,Sri,3,Centurion,2017-01-20,0,Seekkuge Prasanna,,-,S Prasanna,12,2,400.00
5,South,Sri,2,Centurion,2017-01-20,0,Kusal Mendis,,-,BKG Mendis,1,0,50.00
6,South,Sri,5,Centurion,2017-01-20,1,Dinesh Chandimal,,-,LD Chandimal,6,0,120.00
7,South,Sri,6,Centurion,2017-01-20,0,Asela Gunaratne,,-,DAS Gunaratne,10,1,166.66
0,Sri,South,8,Johannesburg,2017-01-22,1,JJ Smuts,,7,JT Smuts,4,0,50.00
1,Sri,South,20,Johannesburg,2017-01-22,1,Heino Kuhn,,44,HG Kuhn,29,2,145.00
2,Sri,South,6,Johannesburg,2017-01-22,1,Theunis de Bruyn,,6,TB de Bruyn,7,0,116.66
3,Sri,South,10,Johannesburg,2017-01-22,2,Mangaliso Mosehle,,15,M Mosehle,11,0,110.00
